group_id: [81,14]

Description: (C9 x C3) : C3

   Subgroups        rho
  1                1
  C3               1
  C3               1
  C3               1
  C3               1
  C3               1
  C3 x C3          1
  C9               1
  C9               1
  C9               1
  C9               1
  C9               1
  C3 x C3          1
  C3 x C3          1
  C3 x C3          1
  C9               1
  C9               1
  C9               1
  C9               1
  (C3 x C3) : C3   1
  C9 x C3          1
  C9 : C3          1
  C9 : C3          1
  C9 : C3          1
  C9 : C3          1
  C9 : C3          1
  C9 : C3          1
  C9 : C3          1
  C9 x C3          1
  C9 x C3          1
  C9 : C3          1
  C9 x C3          1
  (C9 x C3) : C3   1
