group_id: [120,14]

Description: C3 : (C5 : Q8)

   Subgroups        rho
  1                1
  C2               1
  C3               1
  C4               1
  C4               1
  C4               1
  C5               1
  C6               1
  Q8               1
  C10              1
  C12              1
  C3 : C4          1
  C3 : C4          1
  C15              1
  C5 : C4          1
  C20              1
  C5 : C4          1
  C3 : Q8          1
  C30              1
  C5 : Q8          1
  C3 x (C5 : C4)   1
  C5 x (C3 : C4)   1
  C15 : C4         1
  C3 : (C5 : Q8)   1
