group_id: [200,28]

Description: C20 x D5

   Subgroups        rho
  1                1
  C2               1
  C2               1
  C2               1
  C2 x C2          1
  C4               1
  C4               1
  C5               1
  C5               1
  C5               1
  C5               1
  C4 x C2          1
  D5               1
  C10              1
  D5               1
  C10              1
  C10              1
  C10              1
  C10              1
  C10              1
  C20              1
  C20              1
  C20              1
  C10 x C2         1
  C20              1
  C5 : C4          1
  C20              1
  D10              1
  C5 x C5          1
  C20 x C2         1
  C4 x D5          1
  C5 x D5          1
  C10 x C5         1
  C5 x D5          1
  C5 x (C5 : C4)   1
  C10 x D5         1
  C20 x C5         1
  C20 x D5         1
